MostRecentKeypress,AccelerometerXvalue,AccelerometerYvalue,AccelerometerZvalue,GyroscopeXvalue,GyroscopeYvalue,GyroscopeZvalue [NEWLINE]
4,0.118626356,0.187083647,-1.102602959,0.001065264,0.005326322,-0.000532632
1,0.118626356,0.187083647,-1.102602959,-0.010120012,-0.007456851,-0.001065264
1,0.118626356,0.187083647,-1.102602959,-0.00479369,0.000532632,0.001065264
1,0.118626356,0.187083647,-1.102602959,0.003728426,0.004261058,0.001065264
1,0.118626356,0.187083647,-1.102602959,0,0.002130529,0.000532632
1,0.118626356,0.187083647,-1.102602959,-0.001597897,0,-0.000532632
1,0.014174178,-0.035115562,-0.253651619,-0.001065264,-0.000532632,0
1,0.014174178,-0.035115562,-0.253651619,0.134755954,-0.33289513,-0.002663161
1,0.014174178,-0.035115562,-0.253651619,0.074035883,-0.07456851,0.000532632
1,0.014174178,-0.035115562,-0.253651619,0.029294772,0.042077947,-0.000532632
1,0.014174178,-0.035115562,-0.253651619,-0.011717909,-0.018642128,-0.000532632
1,0.014174178,-0.035115562,-0.253651619,-0.003195793,-0.003728426,-0.001597897
2,0.014174178,-0.035115562,-0.253651619,0.000532632,0.003195793,-0.000532632
2,0.014174178,-0.035115562,-0.253651619,0.001065264,0.002663161,-0.000532632
2,0.002690479,0.004627636,-0.24160099,0,0,0.001065264
2,0.002690479,0.004627636,-0.24160099,-0.001065264,0,-0.001065264
2,0.002690479,0.004627636,-0.24160099,-0.000532632,0.000532632,-0.001065264
2,0.002690479,0.004627636,-0.24160099,0.000532632,0.001597897,-0.000532632
2,0.002690479,0.004627636,-0.24160099,-0.000532632,0.000532632,0.001065264
2,0.002690479,0.004627636,-0.24160099,-0.000532632,0.000532632,0
2,0.002690479,0.004627636,-0.24160099,-0.099069595,0.018109497,-0.003195793
2,0.002690479,0.004627636,-0.24160099,-0.043143209,0.03781689,-0.003195793
2,-0.005011715,-0.068040043,-0.545702934,-0.006391587,0.034088463,0.003728426
2,-0.005011715,-0.068040043,-0.545702934,0.003195793,0.013315806,-0.001597897
2,-0.005011715,-0.068040043,-0.545702934,0.001597897,0,-0.000532632
3,-0.005011715,-0.068040043,-0.545702934,-0.001597897,-0.002663161,0
3,-0.005011715,-0.068040043,-0.545702934,-0.001065264,0.001597897,0
3,-0.005011715,-0.068040043,-0.545702934,0,0.000532632,0.000532632
3,-0.005011715,-0.068040043,-0.545702934,0,0,0
3,-0.005011715,-0.068040043,-0.545702934,0,0,-0.000532632
3,-0.005355284,-0.003975522,-0.24646759,-0.000532632,0.000532632,0
3,-0.005355284,-0.003975522,-0.24646759,-0.001065264,-0.000532632,0
3,-0.005355284,-0.003975522,-0.24646759,0.038882151,0.012783173,-0.001597897
3,-0.005355284,-0.003975522,-0.24646759,-0.159257039,-0.011185277,-0.005858955
3,-0.005355284,-0.003975522,-0.24646759,-0.084155895,-0.039414786,-0.002663161
3,-0.005355284,-0.003975522,-0.24646759,0.032490566,0.023435818,0.001597897
3,-0.005355284,-0.003975522,-0.24646759,0.017576864,-0.003728426,0
6,-0.005355284,-0.003975522,-0.24646759,-0.005858955,-0.009054748,-0.001065264
6,0.031516742,0.057234574,-0.318148613,-0.002130529,-0.001597897,-0.000532632
6,0.031516742,0.057234574,-0.318148613,0.00479369,0.003195793,0.000532632
6,0.031516742,0.057234574,-0.318148613,0.003195793,0.002130529,0.000532632
6,0.031516742,0.057234574,-0.318148613,0,0,-0.000532632
6,0.031516742,0.057234574,-0.318148613,-0.001597897,-0.000532632,-0.001065264
6,0.031516742,0.057234574,-0.318148613,-0.001597897,-0.001597897,-0.000532632
6,0.031516742,0.057234574,-0.318148613,0,0,0.000532632
6,0.031516742,0.057234574,-0.318148613,0.000532632,0.001597897,0.000532632
6,0.886871636,0.08533898,-4.464913368,-0.181627586,0.046871636,-0.001597897
6,0.886871636,0.08533898,-4.464913368,-0.024501082,0.156593874,-0.007456851
6,0.886871636,0.08533898,-4.464913368,0.003195793,0.071905352,0.003728426
6,0.886871636,0.08533898,-4.464913368,-0.028762139,0.007989483,-0.001597897
6,0.886871636,0.08533898,-4.464913368,-0.015446335,-0.003195793,-0.000532632
9,0.886871636,0.08533898,-4.464913368,0,-0.001065264,-0.000532632
9,0.886871636,0.08533898,-4.464913368,0.003728426,0.003728426,-0.000532632
9,0.886871636,0.08533898,-4.464913368,0.001065264,0.001065264,0
9,0.051866215,0.067033947,-0.243763924,0,-0.001065264,-0.000532632
9,0.051866215,0.067033947,-0.243763924,-0.001597897,0.000532632,-0.000532632
9,0.051866215,0.067033947,-0.243763924,-0.000532632,-0.001597897,-0.000532632
9,0.051866215,0.067033947,-0.243763924,-0.000532632,0,0
9,0.051866215,0.067033947,-0.243763924,-0.101732753,0.025033714,0.003728426
9,0.051866215,0.067033947,-0.243763924,-0.000532632,0.18908444,-0.005326322
9,0.051866215,0.067033947,-0.243763924,0.002663161,0.063383237,-0.000532632
9,0.051866215,0.067033947,-0.243763924,-0.017044231,-0.013848438,0.000532632
9,0.050447769,0.088506967,-0.325313568,-0.011185277,-0.002130529,0
8,0.050447769,0.088506967,-0.325313568,-0.002130529,0.001597897,-0.001065264
8,0.050447769,0.088506967,-0.325313568,0.001597897,0.002130529,-0.001065264
8,0.050447769,0.088506967,-0.325313568,0.001597897,0.002663161,0
8,0.050447769,0.088506967,-0.325313568,-0.001065264,0.000532632,0
8,0.050447769,0.088506967,-0.325313568,-0.002663161,0.000532632,-0.000532632
8,0.050447769,0.088506967,-0.325313568,0.184290752,-0.395745754,-0.006924219
8,0.050447769,0.088506967,-0.325313568,-0.006924219,-0.034088463,0.001597897
8,-0.022705324,0.043640293,-0.253103256,-0.073503248,0.113450661,0.001597897
8,-0.022705324,0.043640293,-0.253103256,0.013315806,0.011717909,-0.001065264
8,-0.022705324,0.043640293,-0.253103256,0.01438107,0.009054748,0.000532632
7,-0.022705324,0.043640293,-0.253103256,0.001597897,0.001065264,-0.001065264
7,-0.022705324,0.043640293,-0.253103256,-0.00479369,-0.002663161,-0.000532632
7,-0.022705324,0.043640293,-0.253103256,-0.002663161,0.000532632,-0.000532632
7,-0.022705324,0.043640293,-0.253103256,0.000532632,0.001065264,0.000532632
7,-0.022705324,0.043640293,-0.253103256,0.000532632,0.001065264,0
7,-0.009508967,0.000764037,-0.27504921,-0.000532632,0.001597897,-0.000532632
7,-0.009508967,0.000764037,-0.27504921,-0.000532632,0.001065264,0.000532632
7,-0.009508967,0.000764037,-0.27504921,-0.212520257,0.127831727,-0.002663161
7,-0.009508967,0.000764037,-0.27504921,-0.045806371,0.1272991,-0.00479369
7,-0.009508967,0.000764037,-0.27504921,0.00958738,0.051665325,-0.002130529
7,-0.009508967,0.000764037,-0.27504921,-0.002130529,-0.006924219,0.000532632
7,-0.009508967,0.000764037,-0.27504921,-0.011185277,-0.009054748,-0.001597897
9,-0.009508967,0.000764037,-0.27504921,-0.006391587,-0.00479369,-0.000532632
9,0.052799888,0.058812521,-0.35424614,0,0.002663161,0.001065264
9,0.052799888,0.058812521,-0.35424614,0.002130529,0.003195793,0
9,0.052799888,0.058812521,-0.35424614,0.000532632,-0.000532632,-0.001065264
9,0.052799888,0.058812521,-0.35424614,-0.001065264,0.000532632,0
9,0.052799888,0.058812521,-0.35424614,0.020772656,-0.029294772,-0.002130529
9,0.052799888,0.058812521,-0.35424614,-0.107591711,0.154995978,-0.002663161
9,0.052799888,0.058812521,-0.35424614,-0.092145376,0.06870956,0.000532632
9,0.052799888,0.058812521,-0.35424614,-0.007989483,-0.015978966,0.001597897
9,0.042866893,0.077080294,-0.378190041,0.010652645,0.007989483,-0.001065264
5,0.042866893,0.077080294,-0.378190041,0.004261058,0.001597897,-0.001065264
5,0.042866893,0.077080294,-0.378190041,-0.001597897,0,0
5,0.042866893,0.077080294,-0.378190041,-0.002130529,0.000532632,0
5,0.042866893,0.077080294,-0.378190041,0,0,0.000532632
5,0.042866893,0.077080294,-0.378190041,0,0,-0.001065264
5,0.042866893,0.077080294,-0.378190041,0.025566347,0.010652645,-0.001065264
5,0.042866893,0.077080294,-0.378190041,-0.158724397,0.050600063,-0.006924219
5,-0.175640911,0.055106401,-0.952717781,-0.084688522,-0.020772656,-0.003195793
5,-0.175640911,0.055106401,-0.952717781,0.018642128,0.025033714,-0.000532632
5,-0.175640911,0.055106401,-0.952717781,0.01438107,-0.007456851,0
5,-0.175640911,0.055106401,-0.952717781,-0.012250541,-0.011717909,0.000532632
6,-0.175640911,0.055106401,-0.952717781,-0.003728426,-0.002663161,-0.000532632
6,-0.175640911,0.055106401,-0.952717781,0.002663161,0.002130529,0
6,-0.175640911,0.055106401,-0.952717781,0.002130529,0.002663161,0
6,-0.175640911,0.055106401,-0.952717781,0,-0.001065264,0
6,0.094154522,0.018477235,-0.256025314,-0.001597897,0,-0.000532632
6,0.094154522,0.018477235,-0.256025314,-0.001065264,-0.000532632,-0.000532632
6,0.094154522,0.018477235,-0.256025314,-0.001065264,-0.001597897,0
6,0.094154522,0.018477235,-0.256025314,-0.139549643,0.108656973,-0.003728426
6,0.094154522,0.018477235,-0.256025314,-0.041545313,0.095873803,-0.005858955
6,0.094154522,0.018477235,-0.256025314,0.013315806,0.045806371,0
6,0.094154522,0.018477235,-0.256025314,-0.006924219,0.005326322,0.001065264
9,0.094154522,0.018477235,-0.256025314,-0.010652645,-0.003195793,0.000532632
9,0.089795098,0.094710365,-0.277646065,-0.003728426,-0.003195793,-0.000532632
9,0.089795098,0.094710365,-0.277646065,0.001065264,0.001597897,-0.001065264
9,0.089795098,0.094710365,-0.277646065,0.001065264,0.001597897,0.000532632
9,0.089795098,0.094710365,-0.277646065,0,0,0.001065264
9,0.089795098,0.094710365,-0.277646065,-0.001065264,0.000532632,0.000532632
9,0.089795098,0.094710365,-0.277646065,-0.000532632,-0.000532632,-0.001597897
9,0.089795098,0.094710365,-0.277646065,-0.001597897,0.000532632,-0.000532632
9,0.089795098,0.094710365,-0.277646065,0.422909975,-0.188551813,0.00479369
9,0.493528694,-0.06134266,1.199642181,-0.000532632,-0.085221156,0.001597897
9,0.493528694,-0.06134266,1.199642181,-0.084155895,-0.035153728,0.000532632
9,0.493528694,-0.06134266,1.199642181,-0.02609898,-0.008522116,-0.001065264
0,0.493528694,-0.06134266,1.199642181,0.010652645,0.011717909,0
0,0.493528694,-0.06134266,1.199642181,0.010120012,0.010120012,0.001065264
0,0.493528694,-0.06134266,1.199642181,0.000532632,0,0.000532632
0,0.493528694,-0.06134266,1.199642181,-0.004261058,-0.003195793,-0.001065264
0,0.493528694,-0.06134266,1.199642181,-0.002663161,-0.001597897,-0.001065264
0,-0.081809886,-0.008739647,-0.300177574,0,-0.000532632,0
0,-0.081809886,-0.008739647,-0.300177574,0.000532632,0.001065264,0.001065264
0,-0.081809886,-0.008739647,-0.300177574,-0.000532632,-0.001065264,0
0,-0.081809886,-0.008739647,-0.300177574,0.001597897,-0.005326322,-0.002130529
0,-0.081809886,-0.008739647,-0.300177574,-0.152865455,0.172572836,-0.002663161
0,-0.081809886,-0.008739647,-0.300177574,-0.049002163,0.078296937,0
0,-0.081809886,-0.008739647,-0.300177574,-0.003195793,0.091612741,0.002130529
0,-0.081809886,-0.008739647,-0.300177574,-0.011717909,-0.041545313,0.001065264
0,-0.056752697,0.074674465,-0.236282349,-0.001065264,-0.000532632,-0.001065264
7,-0.056752697,0.074674465,-0.236282349,0.002663161,0.002130529,-0.000532632
7,-0.056752697,0.074674465,-0.236282349,0.002130529,0.001065264,0
7,-0.056752697,0.074674465,-0.236282349,0,0.002130529,0
7,-0.056752697,0.074674465,-0.236282349,-0.001597897,0,-0.001065264
7,-0.056752697,0.074674465,-0.236282349,-0.001065264,0.000532632,-0.001065264
7,-0.056752697,0.074674465,-0.236282349,0.163518101,-0.094275907,0.007989483
7,-0.056752697,0.074674465,-0.236282349,-0.143278062,-0.039414786,-0.00479369
7,-0.076140337,0.053603642,0.000766754,-0.100667492,-0.025566347,-0.002130529
7,-0.076140337,0.053603642,0.000766754,0.012783173,0.022370555,-0.000532632
7,-0.076140337,0.053603642,0.000766754,0.015978966,0.003195793,0
8,-0.076140337,0.053603642,0.000766754,-0.002663161,-0.002663161,0
8,-0.076140337,0.053603642,0.000766754,-0.006924219,-0.001597897,0.000532632
8,-0.076140337,0.053603642,0.000766754,-0.002130529,-0.000532632,0
8,-0.076140337,0.053603642,0.000766754,0.001065264,0.001065264,-0.000532632
8,-0.076140337,0.053603642,0.000766754,0.001065264,0.001065264,-0.000532632
8,0.006008804,-0.006885254,-0.263079643,0.001065264,0.001597897,0
8,0.006008804,-0.006885254,-0.263079643,0.107591711,-0.287088782,-0.004261058
8,0.006008804,-0.006885254,-0.263079643,0.007456851,0.006391587,0.000532632
8,0.006008804,-0.006885254,-0.263079643,-0.040480047,0.064981133,0.000532632
8,0.006008804,-0.006885254,-0.263079643,-0.017044231,0.002130529,-0.005326322
8,0.006008804,-0.006885254,-0.263079643,0.012250541,0.007989483,-0.001597897
4,0.006008804,-0.006885254,-0.263079643,0.004261058,0.003195793,-0.001065264
4,0.006008804,-0.006885254,-0.263079643,-0.002130529,-0.001065264,0
4,-0.007187955,-0.000190325,-0.241412163,-0.002663161,0.000532632,0.000532632
4,-0.007187955,-0.000190325,-0.241412163,-0.001065264,0,0
4,-0.007187955,-0.000190325,-0.241412163,0,0,0.000532632
4,-0.007187955,-0.000190325,-0.241412163,0.001065264,0.001065264,-0.000532632
4,-0.007187955,-0.000190325,-0.241412163,-0.001065264,0.001065264,0.000532632
4,-0.007187955,-0.000190325,-0.241412163,0.12144015,0.043675844,0.00958738
4,-0.007187955,-0.000190325,-0.241412163,-0.104395919,-0.087351687,-0.003195793
4,-0.007187955,-0.000190325,-0.241412163,-0.075633779,-0.06178534,-0.001597897
4,-0.111413851,-0.010284347,-0.449718475,0.025033714,-0.016511599,0
4,-0.111413851,-0.010284347,-0.449718475,0.018642128,0.001597897,0
9,-0.111413851,-0.010284347,-0.449718475,-0.011185277,-0.010652645,0.000532632
9,-0.111413851,-0.010284347,-0.449718475,-0.004261058,-0.003195793,-0.000532632
9,-0.111413851,-0.010284347,-0.449718475,0.001065264,0.002130529,-0.001065264
9,-0.111413851,-0.010284347,-0.449718475,0.003195793,0.001597897,-0.000532632
9,-0.111413851,-0.010284347,-0.449718475,0.000532632,-0.000532632,0
9,-0.111413851,-0.010284347,-0.449718475,-0.001065264,0,-0.000532632
9,0.000622176,-0.00390947,-0.253378868,-0.000532632,-0.001065264,-0.000532632
9,0.000622176,-0.00390947,-0.253378868,0,0.000532632,-0.001065264
9,0.000622176,-0.00390947,-0.253378868,0.000532632,0,0
9,0.000622176,-0.00390947,-0.253378868,-0.000532632,0,-0.000532632
9,0.000622176,-0.00390947,-0.253378868,-0.100667492,0.042077947,-0.002663161
9,0.000622176,-0.00390947,-0.253378868,-0.004261058,0.074035883,-0.003195793
9,0.000622176,-0.00390947,-0.253378868,0.011717909,0.065513767,0
9,0.000622176,-0.00390947,-0.253378868,-0.013848438,-0.003728426,0.000532632
9,0.005890757,0.033965062,-0.208087921,-0.013315806,-0.00958738,0.000532632
9,0.005890757,0.033965062,-0.208087921,-0.002130529,-0.002663161,-0.001065264
9,0.005890757,0.033965062,-0.208087921,0.003728426,0.001597897,-0.000532632
9,0.005890757,0.033965062,-0.208087921,0.002130529,0.002130529,-0.000532632
9,0.005890757,0.033965062,-0.208087921,0,0.001065264,0
9,0.005890757,0.033965062,-0.208087921,-0.001065264,-0.001065264,-0.001065264
9,0.005890757,0.033965062,-0.208087921,-0.001065264,-0.001065264,-0.000532632
9,0.005890757,0.033965062,-0.208087921,-0.000532632,0.000532632,0
9,1.632173896,0.761801481,-3.049986839,-0.208259195,0.144343331,-0.002663161
9,1.632173896,0.761801481,-3.049986839,-0.014913702,0.192280233,-0.00479369
9,1.632173896,0.761801481,-3.049986839,0.029294772,0.076699041,-0.002663161
9,1.632173896,0.761801481,-3.049986839,-0.013848438,-0.008522116,-0.000532632
5,1.632173896,0.761801481,-3.049986839,-0.012250541,-0.003728426,-0.000532632
5,1.632173896,0.761801481,-3.049986839,-0.000532632,0.002130529,-0.000532632
5,1.632173896,0.761801481,-3.049986839,0.002663161,0.001065264,0.000532632
5,1.632173896,0.761801481,-3.049986839,0.001597897,0.002663161,0
5,-0.256023258,-0.100088522,-0.224113464,-0.000532632,0.001065264,0.000532632
5,-0.256023258,-0.100088522,-0.224113464,-0.001065264,0,-0.001065264
5,-0.256023258,-0.100088522,-0.224113464,-0.000532632,0,0
5,-0.256023258,-0.100088522,-0.224113464,0.039947417,-0.103863284,-0.002663161
5,-0.256023258,-0.100088522,-0.224113464,-0.145408601,0.224238172,0
5,-0.256023258,-0.100088522,-0.224113464,-0.05965481,0.087884314,-0.001065264
5,-0.256023258,-0.100088522,-0.224113464,0.001065264,0.073503248,0.000532632
5,-0.256023258,-0.100088522,-0.224113464,0,0.005858955,-0.000532632
5,-0.194576323,-0.09296459,-0.152087212,-0.007456851,0.001065264,-0.000532632
4,-0.194576323,-0.09296459,-0.152087212,-0.002663161,0.001065264,0
4,-0.194576323,-0.09296459,-0.152087212,0,0.002663161,-0.000532632
4,-0.194576323,-0.09296459,-0.152087212,0.000532632,0.002663161,0.000532632
4,-0.194576323,-0.09296459,-0.152087212,0.000532632,0,0.000532632
4,-0.194576323,-0.09296459,-0.152087212,0.000532632,0.000532632,-0.000532632
4,-0.194576323,-0.09296459,-0.152087212,-0.001597897,0,-0.001065264
4,-0.194576323,-0.09296459,-0.152087212,0.01438107,-0.243412927,0.001597897
4,-0.064878777,0.065123647,-1.065516472,0.01438107,0.040480047,-0.000532632
4,-0.064878777,0.065123647,-1.065516472,0.023968451,0.064981133,-0.000532632
4,-0.064878777,0.065123647,-1.065516472,0.005858955,0.01438107,0.000532632
1,-0.064878777,0.065123647,-1.065516472,-0.012250541,-0.003728426,0.000532632
1,-0.064878777,0.065123647,-1.065516472,-0.007989483,-0.001065264,-0.000532632
1,-0.064878777,0.065123647,-1.065516472,-0.001065264,0.000532632,-0.000532632
1,-0.064878777,0.065123647,-1.065516472,0.001597897,0.003728426,-0.000532632
1,-0.064878777,0.065123647,-1.065516472,0.000532632,0.001597897,0.000532632
1,-0.035468899,-0.031082384,-0.250659943,0,0,-0.000532632
1,-0.035468899,-0.031082384,-0.250659943,-0.001597897,0,-0.001065264
1,-0.035468899,-0.031082384,-0.250659943,0.184823379,-0.229564488,-0.000532632
1,-0.035468899,-0.031082384,-0.250659943,0.077231675,-0.100667492,-0.000532632
1,-0.035468899,-0.031082384,-0.250659943,0.003728426,0.006391587,-0.000532632
1,-0.035468899,-0.031082384,-0.250659943,-0.018109497,0.010120012,0
1,-0.035468899,-0.031082384,-0.250659943,-0.003195793,0.000532632,-0.000532632
2,-0.035468899,-0.031082384,-0.250659943,0.000532632,0.003195793,-0.001597897
2,-0.065619275,-0.073066011,-0.228457451,0.000532632,0.001597897,-0.001065264
2,-0.065619275,-0.073066011,-0.228457451,-0.001065264,0.000532632,0.001065264
2,-0.065619275,-0.073066011,-0.228457451,0,-0.001065264,-0.000532632
2,-0.065619275,-0.073066011,-0.228457451,-0.001597897,0,-0.001065264
2,-0.065619275,-0.073066011,-0.228457451,0,0.001597897,-0.000532632
2,-0.065619275,-0.073066011,-0.228457451,0.100667492,0.010652645,-0.004261058
2,-0.065619275,-0.073066011,-0.228457451,0.007456851,-0.051132694,-0.001597897
2,-0.065619275,-0.073066011,-0.228457451,-0.028229509,-0.038882151,-0.000532632
2,-0.018848807,-0.122061566,-0.42963028,-0.020240024,0.002663161,0.002663161
2,-0.018848807,-0.122061566,-0.42963028,-0.002663161,0.01438107,-0.001065264
2,-0.018848807,-0.122061566,-0.42963028,0.000532632,0.001065264,0
3,-0.018848807,-0.122061566,-0.42963028,0.000532632,0.001597897,0
3,-0.018848807,-0.122061566,-0.42963028,-0.001065264,-0.001065264,0.000532632
3,-0.018848807,-0.122061566,-0.42963028,-0.001597897,-0.001065264,0
3,-0.018848807,-0.122061566,-0.42963028,-0.001065264,-0.001065264,-0.000532632
3,-0.018848807,-0.122061566,-0.42963028,-0.000532632,-0.000532632,0
3,-0.659762442,0.225422099,1.210338593,0.243945554,0.055393752,0.002663161
3,-0.659762442,0.225422099,1.210338593,0.028229509,-0.1123854,-0.001597897
3,-0.659762442,0.225422099,1.210338593,-0.056459017,-0.055926383,-0.001597897
3,-0.659762442,0.225422099,1.210338593,-0.015978966,-0.023435818,0.002663161
3,-0.659762442,0.225422099,1.210338593,0.005858955,0.004261058,-0.000532632
6,-0.659762442,0.225422099,1.210338593,0.005858955,0.008522116,0
6,-0.659762442,0.225422099,1.210338593,-0.000532632,0.001065264,0
6,-0.659762442,0.225422099,1.210338593,-0.003195793,-0.002663161,0
6,0.103718199,-0.04277648,-0.260868073,-0.001597897,-0.001065264,0.001065264
6,0.103718199,-0.04277648,-0.260868073,-0.000532632,0.000532632,-0.000532632
6,0.103718199,-0.04277648,-0.260868073,0,0,-0.000532632
6,0.103718199,-0.04277648,-0.260868073,0.226901323,-0.259924531,0.005858955
6,0.103718199,-0.04277648,-0.260868073,0.054328486,-0.131560162,0.001597897
6,0.103718199,-0.04277648,-0.260868073,-0.064981133,-0.020240024,0
6,0.103718199,-0.04277648,-0.260868073,-0.016511599,0.003728426,0.000532632
6,0.103718199,-0.04277648,-0.260868073,0.007456851,0.005326322,-0.000532632
5,0.022462342,-0.078419253,-0.246249199,0.005326322,0.002663161,0.000532632
5,0.022462342,-0.078419253,-0.246249199,-0.001065264,-0.001065264,0
5,0.022462342,-0.078419253,-0.246249199,-0.002130529,0,0
5,0.022462342,-0.078419253,-0.246249199,-0.002130529,0.000532632,0.001065264
5,0.022462342,-0.078419253,-0.246249199,-0.001597897,-0.000532632,-0.001065264
5,0.022462342,-0.078419253,-0.246249199,0,0,0
5,0.022462342,-0.078419253,-0.246249199,0.000532632,0.000532632,-0.000532632
5,0.022462342,-0.078419253,-0.246249199,-0.216248691,0.113450661,-0.013315806
5,-0.24685128,0.111617118,-1.486740112,-0.07456851,0.044208474,-0.004261058
5,-0.24685128,0.111617118,-1.486740112,-0.007456851,0.047404267,0.002663161
5,-0.24685128,0.111617118,-1.486740112,-0.03834952,0.016511599,-0.001597897
5,-0.24685128,0.111617118,-1.486740112,-0.014913702,-0.002663161,0
9,-0.24685128,0.111617118,-1.486740112,0.002663161,0,-0.000532632
9,-0.24685128,0.111617118,-1.486740112,0.005326322,0.002130529,0
9,-0.24685128,0.111617118,-1.486740112,0.001597897,0.001597897,-0.001065264
9,-0.24685128,0.111617118,-1.486740112,-0.001597897,-0.001065264,-0.000532632
9,0.09111356,-0.029173341,-0.263360977,-0.001597897,-0.001065264,-0.001065264
9,0.09111356,-0.029173341,-0.263360977,0.069242187,-0.063915864,-0.005858955
9,0.09111356,-0.029173341,-0.263360977,-0.048469532,-0.035153728,-0.001065264
9,0.09111356,-0.029173341,-0.263360977,-0.056991648,-0.003728426,-0.001065264
9,0.09111356,-0.029173341,-0.263360977,-0.047404267,0.034621093,0.001065264
9,0.09111356,-0.029173341,-0.263360977,0.020240024,0.009054748,0.000532632
9,0.09111356,-0.029173341,-0.263360977,0.007989483,0.003195793,-0.000532632
8,0.09111356,-0.029173341,-0.263360977,-0.004261058,0,0
8,0.058175854,0.016272157,-0.220247269,-0.00479369,-0.000532632,-0.000532632
8,0.058175854,0.016272157,-0.220247269,-0.001597897,0,0
8,0.058175854,0.016272157,-0.220247269,-0.000532632,0,-0.000532632
8,0.058175854,0.016272157,-0.220247269,0.000532632,0.001597897,0
8,0.058175854,0.016272157,-0.220247269,0.018109497,-0.03834952,-0.005326322
8,0.058175854,0.016272157,-0.220247269,-0.131027535,0.133690685,-0.001065264
8,0.058175854,0.016272157,-0.220247269,-0.056459017,0.064981133,-0.001065264
8,0.058175854,0.016272157,-0.220247269,0.010120012,0.054328486,0.001065264
8,0.075662054,0.079046145,-0.035902977,0.000532632,0.014913702,0.000532632
7,0.075662054,0.079046145,-0.035902977,-0.007456851,-0.002663161,-0.000532632
7,0.075662054,0.079046145,-0.035902977,-0.00479369,-0.001065264,-0.000532632
7,0.075662054,0.079046145,-0.035902977,0.000532632,0.003195793,0.000532632
7,0.075662054,0.079046145,-0.035902977,0.002130529,0.000532632,0
7,0.075662054,0.079046145,-0.035902977,0.000532632,0.000532632,0
7,0.075662054,0.079046145,-0.035902977,0.009054748,-0.006391587,-0.002130529
7,0.075662054,0.079046145,-0.035902977,-0.136886477,0.082025364,-0.005858955
7,-0.033018764,0.067509241,-1.024643898,-0.03834952,0.035153728,-0.003195793
7,-0.033018764,0.067509241,-1.024643898,0.001597897,0.036218993,0.002130529
7,-0.033018764,0.067509241,-1.024643898,-0.011185277,-0.00958738,0
7,-0.033018764,0.067509241,-1.024643898,-0.00479369,0.004261058,-0.001597897
0,-0.033018764,0.067509241,-1.024643898,0,0.002130529,0
0,-0.033018764,0.067509241,-1.024643898,0.001597897,0.002130529,0.001065264
0,-0.033018764,0.067509241,-1.024643898,-0.000532632,0.001065264,0
0,-0.033018764,0.067509241,-1.024643898,-0.000532632,0,-0.000532632
0,0.077032119,-0.013083313,-0.248916626,-0.001597897,0.002130529,-0.000532632
0,0.077032119,-0.013083313,-0.248916626,0.254065573,-0.166181251,0.001065264
0,0.077032119,-0.013083313,-0.248916626,-0.001065264,0.036751624,-0.001597897
0,0.077032119,-0.013083313,-0.248916626,-0.028229509,-0.000532632,0
0,0.077032119,-0.013083313,-0.248916626,-0.022903185,-0.015446335,0.001065264
0,0.077032119,-0.013083313,-0.248916626,-0.002130529,0.003728426,-0.000532632
0,0.077032119,-0.013083313,-0.248916626,0.006391587,0.006391587,-0.001065264
0,0.077032119,-0.013083313,-0.248916626,0.002663161,0.002130529,0.000532632
0,0.006560169,0.015876628,-0.210538864,-0.001597897,0,0.000532632
0,0.006560169,0.015876628,-0.210538864,-0.002663161,0,0
0,0.006560169,0.015876628,-0.210538864,-0.001597897,0.001065264,-0.001065264
0,0.006560169,0.015876628,-0.210538864,0.156593874,-0.344080418,-0.005326322
0,0.006560169,0.015876628,-0.210538864,-0.010120012,-0.038882151,-0.000532632
0,0.006560169,0.015876628,-0.210538864,-0.069242187,0.055926383,0.000532632
0,0.006560169,0.015876628,-0.210538864,-0.017576864,0.034088463,-0.003195793
0,0.006560169,0.015876628,-0.210538864,0.014913702,0.017576864,-0.000532632
7,-0.039261244,6.20745E-05,-0.138258934,0.003195793,0.003195793,-0.001065264
7,-0.039261244,6.20745E-05,-0.138258934,-0.00479369,-0.000532632,0
7,-0.039261244,6.20745E-05,-0.138258934,-0.003728426,-0.000532632,-0.000532632
7,-0.039261244,6.20745E-05,-0.138258934,-0.001065264,0,0.000532632
7,-0.039261244,6.20745E-05,-0.138258934,0.000532632,0,-0.001065264
7,-0.039261244,6.20745E-05,-0.138258934,0.001065264,0.000532632,-0.000532632
7,-0.039261244,6.20745E-05,-0.138258934,0.05273059,-0.034621093,0.004261058
7,-0.039261244,6.20745E-05,-0.138258934,0.013315806,0.062317971,-0.003728426
7,0.110314824,-0.016938077,0.158691406,-0.007456851,0.044208474,0.005858955
7,0.110314824,-0.016938077,0.158691406,-0.023968451,-0.002663161,0.002130529
7,0.110314824,-0.016938077,0.158691406,-0.010652645,-0.00479369,-0.000532632
8,0.110314824,-0.016938077,0.158691406,0.002663161,0.003195793,-0.000532632
8,0.110314824,-0.016938077,0.158691406,0.000532632,0.002663161,-0.000532632
8,0.110314824,-0.016938077,0.158691406,-0.002663161,-0.001597897,0
8,0.110314824,-0.016938077,0.158691406,-0.002130529,-0.002130529,-0.000532632
8,0.110314824,-0.016938077,0.158691406,-0.000532632,0,0
